transaction_id,amount_sar,channel,merchant_category,customer_id,timestamp,ip_country,device_type,is_fraud
TXN-2026-02203,9.67,transfer,PHARMACY,CUST-0796,2026-07-18T05:20:35Z,SA,pos_terminal,0
TXN-2026-02204,123.39,atm,TELECOM,CUST-0432,2026-07-15T17:25:14Z,AE,pos_terminal,0
TXN-2026-02205,20.99,pos,RESTAURANT,CUST-0569,2026-07-20T01:38:15Z,SA,atm,0
TXN-2026-02206,585.73,ecom,PHARMACY,CUST-0534,2026-07-12T18:27:44Z,AE,pos_terminal,0
TXN-2026-02207,354.24,pos,HEALTHCARE,CUST-0645,2026-07-15T03:29:30Z,SA,pos_terminal,0
TXN-2026-02208,60.29,transfer,FUEL,CUST-0779,2026-07-27T06:13:39Z,GB,web,0
TXN-2026-02209,35.48,pos,UTILITIES,CUST-0140,2026-06-01T22:58:11Z,AE,web,0
TXN-2026-02210,458.94,pos,HOME_GOODS,CUST-0662,2026-07-24T23:14:51Z,SA,atm,0
TXN-2026-02211,45.79,pos,TELECOM,CUST-0445,2026-07-19T17:55:54Z,AE,web,0
TXN-2026-02212,8.39,pos,HEALTHCARE,CUST-0685,2026-07-19T11:00:44Z,AE,atm,0
TXN-2026-02213,127.77,ecom,JEWELRY,CUST-0121,2026-06-22T13:17:00Z,AE,mobile,0
TXN-2026-02214,93.9,pos,JEWELRY,CUST-0360,2026-06-13T14:02:20Z,AE,web,0
TXN-2026-02215,380.27,ecom,JEWELRY,CUST-0649,2026-07-26T02:42:57Z,SA,mobile,0
TXN-2026-02216,12.77,pos,ONLINE_SERVICES,CUST-0326,2026-07-08T05:02:40Z,SA,web,0
TXN-2026-02217,170.65,transfer,FUEL,CUST-0680,2026-07-07T11:14:14Z,US,mobile,0
TXN-2026-02218,24.55,atm,UTILITIES,CUST-0096,2026-07-24T19:50:14Z,AE,web,0
TXN-2026-02219,6.81,pos,UTILITIES,CUST-0003,2026-06-18T13:12:12Z,AE,web,0
TXN-2026-02220,80.62,pos,PHARMACY,CUST-0264,2026-07-10T08:46:02Z,US,pos_terminal,0
TXN-2026-02221,484.78,pos,ONLINE_SERVICES,CUST-0576,2026-06-22T00:28:17Z,SA,pos_terminal,0
TXN-2026-02222,474.11,ecom,PHARMACY,CUST-0023,2026-07-04T19:23:38Z,AE,atm,0
TXN-2026-02223,502.56,atm,ONLINE_SERVICES,CUST-0438,2026-06-21T06:20:38Z,SA,atm,0
TXN-2026-02224,243.98,pos,ELECTRONICS,CUST-0046,2026-06-01T01:48:37Z,EG,pos_terminal,0
TXN-2026-02225,249.97,transfer,HEALTHCARE,CUST-0282,2026-07-13T12:33:27Z,US,atm,0
TXN-2026-02226,85.98,ecom,ENTERTAINMENT,CUST-0626,2026-07-12T00:55:55Z,US,mobile,0
TXN-2026-02227,23.82,pos,EDUCATION,CUST-0085,2026-07-21T22:59:28Z,SA,pos_terminal,0
TXN-2026-02228,28.61,pos,HEALTHCARE,CUST-0368,2026-06-05T17:46:32Z,US,mobile,0
TXN-2026-02229,229.13,ecom,HEALTHCARE,CUST-0268,2026-07-15T06:23:39Z,US,pos_terminal,1
TXN-2026-02230,18.69,pos,TELECOM,CUST-0285,2026-06-27T13:54:45Z,SA,atm,0
TXN-2026-02231,18.46,transfer,TELECOM,CUST-0768,2026-06-05T15:53:44Z,SA,pos_terminal,0
TXN-2026-02232,194.59,pos,GROCERY,CUST-0128,2026-07-26T21:54:15Z,EG,atm,0
TXN-2026-02233,37.56,ecom,EDUCATION,CUST-0309,2026-07-19T07:33:41Z,AE,web,0
TXN-2026-02234,37.48,atm,HOME_GOODS,CUST-0417,2026-06-21T16:22:14Z,SA,mobile,0
TXN-2026-02235,182.78,ecom,FUEL,CUST-0450,2026-07-22T19:41:13Z,SA,pos_terminal,0
TXN-2026-02236,144.05,atm,TRAVEL,CUST-0516,2026-06-25T15:03:57Z,SA,atm,0
TXN-2026-02237,44.06,pos,FASHION,CUST-0766,2026-07-11T19:16:25Z,US,web,0
TXN-2026-02238,29.63,pos,TRAVEL,CUST-0551,2026-07-14T13:05:30Z,SA,atm,0
TXN-2026-02239,38.6,pos,PHARMACY,CUST-0309,2026-06-12T21:26:56Z,SA,atm,0
TXN-2026-02240,157.02,pos,PHARMACY,CUST-0402,2026-07-28T17:58:56Z,GB,atm,0
TXN-2026-02241,87.46,ecom,UTILITIES,CUST-0384,2026-06-19T16:45:21Z,SA,pos_terminal,0
TXN-2026-02242,10.3,ecom,EDUCATION,CUST-0457,2026-06-02T07:30:24Z,GB,atm,0
TXN-2026-02243,68.66,pos,HOME_GOODS,CUST-0154,2026-06-06T09:38:28Z,EG,web,0
TXN-2026-02244,312.38,pos,ENTERTAINMENT,CUST-0078,2026-06-14T01:39:37Z,SA,mobile,0
TXN-2026-02245,50.71,pos,FUEL,CUST-0757,2026-07-03T04:15:47Z,AE,pos_terminal,0
TXN-2026-02246,29.48,transfer,EDUCATION,CUST-0538,2026-06-24T07:21:11Z,SA,web,0
TXN-2026-02247,14.32,transfer,UTILITIES,CUST-0700,2026-07-25T18:47:05Z,SA,mobile,0
TXN-2026-02248,881.08,ecom,EDUCATION,CUST-0316,2026-06-05T02:38:44Z,US,pos_terminal,1
TXN-2026-02249,71.19,ecom,HEALTHCARE,CUST-0326,2026-06-20T23:19:30Z,GB,atm,0
TXN-2026-02250,105.95,ecom,UTILITIES,CUST-0523,2026-06-01T08:46:29Z,US,atm,0
TXN-2026-02251,340.16,atm,HEALTHCARE,CUST-0561,2026-07-16T04:23:25Z,EG,pos_terminal,1
TXN-2026-02252,589.76,ecom,FASHION,CUST-0658,2026-07-15T07:00:46Z,SA,web,0
TXN-2026-02253,181.89,pos,ENTERTAINMENT,CUST-0324,2026-06-28T05:58:09Z,SA,pos_terminal,1
TXN-2026-02254,81.17,pos,ELECTRONICS,CUST-0069,2026-06-20T15:19:28Z,SA,web,0
TXN-2026-02255,46.94,ecom,PHARMACY,CUST-0751,2026-07-26T09:52:08Z,SA,web,0
TXN-2026-02256,25.95,pos,GROCERY,CUST-0269,2026-07-12T07:53:22Z,SA,atm,0
TXN-2026-02257,27.91,pos,RESTAURANT,CUST-0491,2026-06-24T02:32:43Z,SA,mobile,0
TXN-2026-02258,222.4,pos,FASHION,CUST-0527,2026-06-06T11:13:39Z,EG,web,0
TXN-2026-02259,484.65,atm,EDUCATION,CUST-0352,2026-07-04T09:45:56Z,SA,web,0
TXN-2026-02260,42.73,transfer,PHARMACY,CUST-0568,2026-07-27T03:24:29Z,EG,web,0
TXN-2026-02261,234.14,pos,JEWELRY,CUST-0602,2026-07-06T22:48:02Z,SA,web,0
TXN-2026-02262,110.78,atm,HOME_GOODS,CUST-0067,2026-07-16T19:52:11Z,AE,web,0
TXN-2026-02263,1683.72,ecom,RESTAURANT,CUST-0475,2026-06-07T05:04:32Z,EG,web,1
TXN-2026-02264,38.7,pos,ELECTRONICS,CUST-0198,2026-06-13T07:05:21Z,EG,pos_terminal,0
TXN-2026-02265,168.65,pos,GROCERY,CUST-0229,2026-06-29T14:34:05Z,SA,mobile,0
TXN-2026-02266,97.04,pos,ONLINE_SERVICES,CUST-0759,2026-06-21T10:29:26Z,US,web,0
TXN-2026-02267,128.95,pos,JEWELRY,CUST-0311,2026-07-08T03:09:26Z,AE,pos_terminal,0
TXN-2026-02268,40.98,pos,ELECTRONICS,CUST-0427,2026-06-02T01:57:48Z,SA,web,0
TXN-2026-02269,368.62,ecom,FUEL,CUST-0415,2026-07-11T12:10:41Z,US,atm,0
TXN-2026-02270,53.95,ecom,UTILITIES,CUST-0032,2026-07-30T22:05:47Z,SA,mobile,0
TXN-2026-02271,545.48,ecom,TELECOM,CUST-0650,2026-06-09T04:35:40Z,GB,mobile,0
TXN-2026-02272,213.45,pos,GROCERY,CUST-0162,2026-06-22T19:31:47Z,SA,pos_terminal,0
TXN-2026-02273,92.31,ecom,ELECTRONICS,CUST-0149,2026-07-16T01:21:43Z,SA,web,0
TXN-2026-02274,53.64,pos,EDUCATION,CUST-0529,2026-06-02T05:50:59Z,SA,pos_terminal,0
TXN-2026-02275,90.21,pos,EDUCATION,CUST-0489,2026-06-06T20:32:46Z,EG,atm,0
TXN-2026-02276,21.02,pos,GROCERY,CUST-0705,2026-07-11T11:27:51Z,SA,web,0
TXN-2026-02277,49.84,pos,TELECOM,CUST-0523,2026-07-29T19:39:53Z,SA,mobile,0
TXN-2026-02278,825.3,transfer,FUEL,CUST-0675,2026-06-09T18:01:56Z,SA,mobile,0
TXN-2026-02279,174.74,transfer,ENTERTAINMENT,CUST-0010,2026-07-19T14:57:56Z,SA,mobile,0
TXN-2026-02280,454.2,pos,ELECTRONICS,CUST-0018,2026-07-25T16:37:51Z,EG,web,0
TXN-2026-02281,140.62,pos,HEALTHCARE,CUST-0316,2026-07-22T18:46:03Z,EG,web,0
TXN-2026-02282,110.54,ecom,ONLINE_SERVICES,CUST-0132,2026-07-18T13:30:13Z,SA,pos_terminal,0
TXN-2026-02283,28.75,pos,JEWELRY,CUST-0506,2026-07-04T12:52:40Z,US,pos_terminal,0
TXN-2026-02284,437.84,pos,TELECOM,CUST-0677,2026-06-12T05:33:57Z,SA,mobile,0
TXN-2026-02285,57.78,pos,GROCERY,CUST-0252,2026-06-22T13:34:46Z,AE,atm,0
TXN-2026-02286,18.04,ecom,JEWELRY,CUST-0420,2026-06-15T15:17:46Z,AE,pos_terminal,0
TXN-2026-02287,16.23,pos,RESTAURANT,CUST-0237,2026-07-28T11:43:50Z,EG,web,0
TXN-2026-02288,169.06,ecom,FASHION,CUST-0717,2026-06-18T02:43:04Z,AE,atm,1
TXN-2026-02289,463.12,pos,ELECTRONICS,CUST-0455,2026-07-21T19:39:31Z,US,pos_terminal,0
TXN-2026-02290,266.09,ecom,PHARMACY,CUST-0275,2026-06-23T20:27:19Z,SA,atm,0
TXN-2026-02291,41.79,pos,EDUCATION,CUST-0740,2026-06-12T01:53:07Z,US,web,0
TXN-2026-02292,223.68,atm,PHARMACY,CUST-0088,2026-06-10T05:59:17Z,SA,web,0
TXN-2026-02293,105.99,pos,UTILITIES,CUST-0221,2026-06-27T17:03:36Z,AE,atm,0
TXN-2026-02294,122.87,transfer,EDUCATION,CUST-0051,2026-06-03T08:00:50Z,SA,web,0
TXN-2026-02295,313.47,atm,ENTERTAINMENT,CUST-0342,2026-07-27T16:25:25Z,GB,mobile,0
TXN-2026-02296,220.75,pos,FUEL,CUST-0335,2026-07-08T04:57:25Z,SA,atm,0
TXN-2026-02297,147.17,ecom,TRAVEL,CUST-0413,2026-06-22T23:13:25Z,AE,mobile,0
TXN-2026-02298,186.9,pos,JEWELRY,CUST-0708,2026-06-29T23:40:59Z,SA,pos_terminal,0
TXN-2026-02299,166.7,transfer,HEALTHCARE,CUST-0366,2026-06-16T00:43:31Z,GB,pos_terminal,0
TXN-2026-02300,33.53,pos,TELECOM,CUST-0563,2026-06-17T06:38:23Z,US,atm,0
TXN-2026-02301,69.68,pos,ONLINE_SERVICES,CUST-0003,2026-07-13T18:44:36Z,SA,mobile,0
TXN-2026-02302,114.32,pos,TRAVEL,CUST-0384,2026-06-20T03:50:19Z,SA,pos_terminal,0
TXN-2026-02303,1139.93,ecom,JEWELRY,CUST-0635,2026-07-04T20:21:42Z,GB,pos_terminal,0
TXN-2026-02304,69.76,pos,EDUCATION,CUST-0445,2026-06-20T23:39:16Z,SA,pos_terminal,0
TXN-2026-02305,72.64,ecom,PHARMACY,CUST-0674,2026-06-01T18:17:49Z,SA,atm,0
TXN-2026-02306,29.19,pos,HOME_GOODS,CUST-0711,2026-07-08T14:29:07Z,SA,mobile,0
TXN-2026-02307,547.17,ecom,RESTAURANT,CUST-0474,2026-06-17T07:42:04Z,AE,atm,1
TXN-2026-02308,274.32,transfer,ENTERTAINMENT,CUST-0361,2026-06-17T03:14:21Z,AE,atm,0
TXN-2026-02309,102.41,pos,RESTAURANT,CUST-0665,2026-06-16T04:34:23Z,EG,pos_terminal,0
TXN-2026-02310,138.97,ecom,ONLINE_SERVICES,CUST-0794,2026-07-24T15:23:59Z,SA,atm,0
TXN-2026-02311,195.17,atm,FASHION,CUST-0544,2026-06-13T13:10:15Z,SA,pos_terminal,0
TXN-2026-02312,6.51,pos,ELECTRONICS,CUST-0308,2026-06-29T20:45:06Z,AE,atm,0
TXN-2026-02313,24.8,pos,FASHION,CUST-0711,2026-06-21T18:21:02Z,SA,atm,0
TXN-2026-02314,29.31,ecom,FUEL,CUST-0382,2026-06-13T19:52:24Z,SA,mobile,0
TXN-2026-02315,690.95,atm,EDUCATION,CUST-0675,2026-07-21T20:17:36Z,SA,atm,0
TXN-2026-02316,49.17,ecom,JEWELRY,CUST-0718,2026-06-26T22:09:07Z,EG,web,0
TXN-2026-02317,214.55,pos,UTILITIES,CUST-0435,2026-06-16T11:56:43Z,EG,atm,0
TXN-2026-02318,161.03,ecom,TRAVEL,CUST-0060,2026-07-20T02:13:14Z,EG,mobile,1
TXN-2026-02319,226.61,pos,ENTERTAINMENT,CUST-0195,2026-07-02T20:19:39Z,SA,atm,0
TXN-2026-02320,62.35,transfer,PHARMACY,CUST-0689,2026-07-07T13:28:49Z,SA,pos_terminal,0
TXN-2026-02321,32.91,pos,GROCERY,CUST-0684,2026-07-11T13:53:23Z,SA,atm,0
TXN-2026-02322,112.07,pos,HOME_GOODS,CUST-0526,2026-07-17T15:51:37Z,AE,mobile,0
TXN-2026-02323,144.27,pos,ONLINE_SERVICES,CUST-0400,2026-06-17T20:42:10Z,EG,web,0
TXN-2026-02324,69.63,transfer,ONLINE_SERVICES,CUST-0085,2026-07-07T04:53:21Z,AE,atm,0
TXN-2026-02325,102.7,ecom,FASHION,CUST-0271,2026-06-14T05:23:43Z,EG,pos_terminal,0
TXN-2026-02326,443.83,pos,ELECTRONICS,CUST-0079,2026-07-13T22:21:05Z,SA,atm,0
TXN-2026-02327,99.57,pos,GROCERY,CUST-0704,2026-07-08T06:28:53Z,US,pos_terminal,0
TXN-2026-02328,37.54,atm,FASHION,CUST-0550,2026-06-11T00:04:16Z,SA,web,1
TXN-2026-02329,33.52,pos,ENTERTAINMENT,CUST-0100,2026-06-25T00:12:00Z,GB,atm,0
TXN-2026-02330,47.44,transfer,GROCERY,CUST-0480,2026-06-28T03:34:15Z,GB,atm,1
TXN-2026-02331,859.62,ecom,HEALTHCARE,CUST-0432,2026-06-12T03:31:09Z,SA,pos_terminal,0
TXN-2026-02332,102.49,pos,GROCERY,CUST-0529,2026-06-25T18:14:02Z,SA,web,0
TXN-2026-02333,68.76,pos,FUEL,CUST-0411,2026-07-10T02:25:02Z,EG,web,0
TXN-2026-02334,7.18,pos,TELECOM,CUST-0021,2026-06-03T18:46:45Z,GB,mobile,0
TXN-2026-02335,134.51,ecom,ONLINE_SERVICES,CUST-0118,2026-07-06T02:47:55Z,EG,mobile,1
TXN-2026-02336,68.88,pos,FUEL,CUST-0558,2026-06-18T05:07:21Z,SA,mobile,0
TXN-2026-02337,618.39,atm,PHARMACY,CUST-0142,2026-06-01T04:11:07Z,US,mobile,0
TXN-2026-02338,16.03,ecom,EDUCATION,CUST-0523,2026-06-24T17:14:48Z,AE,web,0
TXN-2026-02339,216.9,pos,RESTAURANT,CUST-0419,2026-06-06T15:19:21Z,AE,atm,0
TXN-2026-02340,280.28,ecom,PHARMACY,CUST-0791,2026-07-29T02:09:58Z,SA,web,0
TXN-2026-02341,168.44,ecom,ENTERTAINMENT,CUST-0651,2026-06-15T10:51:48Z,GB,mobile,0
TXN-2026-02342,117.39,pos,ENTERTAINMENT,CUST-0505,2026-06-23T13:32:28Z,SA,pos_terminal,0
TXN-2026-02343,237.62,pos,ELECTRONICS,CUST-0392,2026-07-22T07:48:40Z,EG,web,0
TXN-2026-02344,359.33,ecom,ELECTRONICS,CUST-0395,2026-07-24T12:29:29Z,US,mobile,0
TXN-2026-02345,264.77,atm,TELECOM,CUST-0672,2026-07-14T20:42:53Z,SA,mobile,0
TXN-2026-02346,79.48,atm,GROCERY,CUST-0484,2026-07-08T13:47:53Z,GB,pos_terminal,0
TXN-2026-02347,161.46,transfer,PHARMACY,CUST-0271,2026-07-25T01:37:19Z,GB,web,0
TXN-2026-02348,16.69,pos,PHARMACY,CUST-0555,2026-07-25T09:10:30Z,SA,atm,0
TXN-2026-02349,123.37,atm,HEALTHCARE,CUST-0369,2026-06-07T01:30:36Z,GB,atm,0
TXN-2026-02350,162.22,pos,UTILITIES,CUST-0461,2026-06-30T04:32:36Z,GB,web,0
TXN-2026-02351,296.0,pos,UTILITIES,CUST-0520,2026-07-25T11:47:26Z,SA,atm,0
TXN-2026-02352,297.09,ecom,TRAVEL,CUST-0605,2026-06-14T16:08:59Z,US,atm,0
TXN-2026-02353,208.78,atm,ENTERTAINMENT,CUST-0452,2026-07-19T20:13:36Z,US,web,0
TXN-2026-02354,127.22,ecom,TRAVEL,CUST-0509,2026-06-23T03:08:35Z,US,web,0
TXN-2026-02355,35.42,transfer,FASHION,CUST-0669,2026-07-14T07:03:50Z,SA,web,0
TXN-2026-02356,16.37,pos,FUEL,CUST-0236,2026-07-16T00:53:54Z,US,pos_terminal,1
TXN-2026-02357,26.11,pos,TRAVEL,CUST-0627,2026-07-27T12:20:49Z,SA,pos_terminal,0
TXN-2026-02358,112.98,pos,ENTERTAINMENT,CUST-0518,2026-07-21T12:55:16Z,AE,pos_terminal,0
TXN-2026-02359,211.98,pos,ONLINE_SERVICES,CUST-0252,2026-07-04T00:16:10Z,EG,pos_terminal,0
TXN-2026-02360,601.21,ecom,GROCERY,CUST-0147,2026-07-22T00:30:35Z,US,atm,1
TXN-2026-02361,64.56,ecom,TRAVEL,CUST-0235,2026-06-05T15:02:57Z,SA,pos_terminal,0
TXN-2026-02362,343.24,transfer,ONLINE_SERVICES,CUST-0425,2026-07-05T15:36:33Z,GB,web,0
TXN-2026-02363,28.9,pos,EDUCATION,CUST-0717,2026-06-24T13:11:36Z,SA,atm,0
TXN-2026-02364,36.42,pos,FASHION,CUST-0592,2026-07-06T16:00:30Z,SA,mobile,0
TXN-2026-02365,33.38,pos,UTILITIES,CUST-0500,2026-07-16T20:48:00Z,SA,atm,0
TXN-2026-02366,49.01,transfer,ELECTRONICS,CUST-0376,2026-07-10T04:42:55Z,SA,mobile,0
TXN-2026-02367,10.54,pos,HEALTHCARE,CUST-0478,2026-07-07T14:16:17Z,SA,mobile,0
TXN-2026-02368,97.5,pos,ENTERTAINMENT,CUST-0739,2026-06-19T23:34:59Z,SA,web,0
TXN-2026-02369,116.11,pos,RESTAURANT,CUST-0506,2026-07-05T22:41:00Z,US,mobile,0
TXN-2026-02370,34.62,pos,ONLINE_SERVICES,CUST-0266,2026-07-02T02:17:47Z,EG,mobile,0
TXN-2026-02371,107.01,ecom,ONLINE_SERVICES,CUST-0046,2026-07-25T15:42:08Z,SA,web,0
TXN-2026-02372,160.42,pos,ELECTRONICS,CUST-0586,2026-07-17T23:22:08Z,SA,web,0
TXN-2026-02373,209.94,atm,ONLINE_SERVICES,CUST-0004,2026-07-01T18:21:32Z,SA,mobile,0
TXN-2026-02374,50.28,transfer,TELECOM,CUST-0647,2026-06-28T06:51:38Z,GB,mobile,0
TXN-2026-02375,57.31,pos,TELECOM,CUST-0478,2026-06-08T09:58:11Z,AE,atm,0
TXN-2026-02376,12.81,pos,FUEL,CUST-0597,2026-07-04T17:15:44Z,SA,web,0
TXN-2026-02377,592.06,ecom,RESTAURANT,CUST-0482,2026-07-16T14:30:10Z,AE,pos_terminal,1
TXN-2026-02378,48.09,pos,TELECOM,CUST-0314,2026-07-28T14:33:31Z,SA,atm,0
TXN-2026-02379,50.08,ecom,FASHION,CUST-0771,2026-07-14T20:02:53Z,SA,mobile,0
TXN-2026-02380,159.73,pos,JEWELRY,CUST-0232,2026-06-09T09:30:37Z,US,mobile,0
TXN-2026-02381,306.82,ecom,FUEL,CUST-0010,2026-07-01T13:08:18Z,SA,atm,0
TXN-2026-02382,25.12,transfer,HOME_GOODS,CUST-0798,2026-07-09T04:59:02Z,SA,atm,0
TXN-2026-02383,1279.73,ecom,FASHION,CUST-0087,2026-06-04T03:43:21Z,SA,atm,1
TXN-2026-02384,35.57,pos,ENTERTAINMENT,CUST-0728,2026-06-20T02:16:31Z,EG,atm,0
TXN-2026-02385,12.04,pos,FASHION,CUST-0650,2026-06-15T06:21:39Z,AE,atm,0
TXN-2026-02386,351.51,pos,JEWELRY,CUST-0168,2026-07-19T20:48:20Z,US,atm,0
TXN-2026-02387,24.56,transfer,RESTAURANT,CUST-0085,2026-07-29T05:47:19Z,GB,web,0
TXN-2026-02388,15.8,pos,RESTAURANT,CUST-0011,2026-07-07T01:45:40Z,SA,atm,0
TXN-2026-02389,61.64,pos,TRAVEL,CUST-0661,2026-07-24T23:45:20Z,EG,pos_terminal,0
TXN-2026-02390,65.79,ecom,FASHION,CUST-0054,2026-06-26T19:31:38Z,SA,mobile,0
TXN-2026-02391,102.67,transfer,RESTAURANT,CUST-0275,2026-06-15T21:36:25Z,SA,pos_terminal,0
TXN-2026-02392,182.7,ecom,UTILITIES,CUST-0218,2026-07-15T11:11:32Z,GB,web,0
TXN-2026-02393,34.28,pos,RESTAURANT,CUST-0524,2026-07-11T21:13:03Z,SA,web,0
TXN-2026-02394,70.49,atm,TRAVEL,CUST-0104,2026-06-17T00:40:36Z,EG,web,1
TXN-2026-02395,272.43,pos,PHARMACY,CUST-0236,2026-06-09T07:52:08Z,EG,mobile,0
TXN-2026-02396,517.44,ecom,PHARMACY,CUST-0500,2026-07-25T15:03:51Z,AE,mobile,0
TXN-2026-02397,119.48,ecom,PHARMACY,CUST-0704,2026-07-08T19:10:23Z,EG,mobile,0
TXN-2026-02398,26.95,ecom,HOME_GOODS,CUST-0239,2026-07-04T02:37:05Z,SA,pos_terminal,0
TXN-2026-02399,1914.9,ecom,ONLINE_SERVICES,CUST-0747,2026-06-21T11:31:07Z,US,atm,0
TXN-2026-02400,61.95,transfer,UTILITIES,CUST-0178,2026-07-21T13:07:47Z,US,web,0
TXN-2026-02401,659.53,ecom,TELECOM,CUST-0550,2026-06-21T04:00:55Z,SA,atm,0
TXN-2026-02402,28.42,pos,FASHION,CUST-0075,2026-07-06T21:24:32Z,EG,atm,0
TXN-2026-02403,350.58,ecom,HEALTHCARE,CUST-0195,2026-06-07T01:46:13Z,SA,atm,0
TXN-2026-02404,162.44,ecom,ELECTRONICS,CUST-0538,2026-06-18T12:42:07Z,US,web,0
TXN-2026-02405,82.29,ecom,HEALTHCARE,CUST-0485,2026-07-14T11:59:26Z,SA,pos_terminal,0
TXN-2026-02406,161.03,ecom,PHARMACY,CUST-0677,2026-07-01T05:33:02Z,SA,atm,1
TXN-2026-02407,16.3,ecom,JEWELRY,CUST-0002,2026-07-26T09:28:09Z,SA,atm,0
TXN-2026-02408,82.19,pos,ENTERTAINMENT,CUST-0431,2026-07-16T00:34:14Z,SA,atm,0
TXN-2026-02409,75.35,ecom,ONLINE_SERVICES,CUST-0613,2026-06-23T09:38:35Z,SA,atm,0
TXN-2026-02410,56.82,pos,ENTERTAINMENT,CUST-0082,2026-07-17T13:28:23Z,SA,pos_terminal,0
TXN-2026-02411,36.01,pos,GROCERY,CUST-0312,2026-06-24T12:13:19Z,SA,mobile,0
TXN-2026-02412,180.52,ecom,RESTAURANT,CUST-0641,2026-07-17T01:08:22Z,EG,atm,1
TXN-2026-02413,59.7,ecom,ENTERTAINMENT,CUST-0481,2026-07-15T17:30:06Z,SA,atm,0
TXN-2026-02414,19.96,ecom,UTILITIES,CUST-0290,2026-06-09T11:52:18Z,EG,pos_terminal,0
TXN-2026-02415,156.97,transfer,JEWELRY,CUST-0605,2026-07-06T06:36:54Z,GB,atm,0
TXN-2026-02416,49.1,ecom,ENTERTAINMENT,CUST-0243,2026-06-26T06:00:12Z,AE,web,0
TXN-2026-02417,79.88,ecom,FASHION,CUST-0031,2026-06-20T19:59:14Z,SA,atm,0
TXN-2026-02418,109.47,pos,ENTERTAINMENT,CUST-0732,2026-06-18T13:48:24Z,SA,atm,0
TXN-2026-02419,95.91,pos,PHARMACY,CUST-0387,2026-06-11T04:15:02Z,SA,web,0
TXN-2026-02420,170.39,pos,FUEL,CUST-0294,2026-07-25T03:11:23Z,SA,pos_terminal,0
TXN-2026-02421,214.63,transfer,HOME_GOODS,CUST-0105,2026-07-03T00:21:04Z,US,atm,0
TXN-2026-02422,345.02,ecom,ELECTRONICS,CUST-0727,2026-06-09T15:33:35Z,AE,pos_terminal,0
TXN-2026-02423,109.5,atm,FUEL,CUST-0391,2026-07-06T09:19:19Z,SA,mobile,0
TXN-2026-02424,52.95,ecom,TRAVEL,CUST-0266,2026-06-26T06:46:04Z,SA,atm,0
TXN-2026-02425,150.12,transfer,HOME_GOODS,CUST-0232,2026-07-05T01:44:09Z,US,atm,0
TXN-2026-02426,126.61,transfer,EDUCATION,CUST-0125,2026-06-25T02:01:16Z,GB,mobile,0
TXN-2026-02427,283.23,atm,EDUCATION,CUST-0105,2026-06-21T12:42:43Z,SA,pos_terminal,0
TXN-2026-02428,309.77,ecom,UTILITIES,CUST-0420,2026-06-03T07:16:05Z,AE,mobile,1
TXN-2026-02429,70.83,ecom,FASHION,CUST-0576,2026-06-08T14:55:37Z,SA,pos_terminal,0
TXN-2026-02430,595.85,ecom,FUEL,CUST-0040,2026-06-19T21:52:32Z,GB,web,0
TXN-2026-02431,65.46,atm,FUEL,CUST-0363,2026-07-19T04:29:20Z,GB,pos_terminal,0
TXN-2026-02432,456.55,ecom,GROCERY,CUST-0466,2026-07-10T20:37:39Z,GB,mobile,0
TXN-2026-02433,56.96,pos,HEALTHCARE,CUST-0726,2026-06-01T12:01:14Z,SA,atm,0
TXN-2026-02434,174.7,pos,ELECTRONICS,CUST-0462,2026-06-23T15:59:25Z,SA,mobile,0
TXN-2026-02435,87.03,ecom,UTILITIES,CUST-0547,2026-06-07T05:20:14Z,US,mobile,0
TXN-2026-02436,7.69,pos,FASHION,CUST-0296,2026-06-26T14:38:19Z,US,pos_terminal,0
TXN-2026-02437,317.86,pos,EDUCATION,CUST-0666,2026-06-30T00:48:04Z,GB,atm,0
TXN-2026-02438,136.11,atm,UTILITIES,CUST-0784,2026-06-20T19:12:51Z,SA,mobile,0
TXN-2026-02439,143.4,pos,ONLINE_SERVICES,CUST-0076,2026-06-04T01:17:39Z,SA,web,0
TXN-2026-02440,34.23,pos,ELECTRONICS,CUST-0275,2026-06-29T08:14:14Z,SA,pos_terminal,0
TXN-2026-02441,65.52,pos,TRAVEL,CUST-0351,2026-07-23T06:46:14Z,EG,web,0
TXN-2026-02442,178.91,pos,ONLINE_SERVICES,CUST-0776,2026-06-12T12:40:25Z,EG,web,0
TXN-2026-02443,135.38,ecom,HOME_GOODS,CUST-0629,2026-06-30T06:36:55Z,AE,atm,0
TXN-2026-02444,119.64,pos,ENTERTAINMENT,CUST-0159,2026-07-29T06:50:47Z,EG,atm,0
TXN-2026-02445,120.28,pos,ENTERTAINMENT,CUST-0637,2026-06-30T21:05:16Z,SA,web,0
TXN-2026-02446,5.52,atm,TELECOM,CUST-0206,2026-06-28T00:23:23Z,SA,atm,0
TXN-2026-02447,32.23,pos,HEALTHCARE,CUST-0129,2026-06-02T12:44:51Z,SA,pos_terminal,0
TXN-2026-02448,269.72,pos,RESTAURANT,CUST-0403,2026-07-09T14:00:06Z,AE,pos_terminal,0
TXN-2026-02449,265.25,ecom,FASHION,CUST-0614,2026-07-24T03:46:34Z,US,atm,0
TXN-2026-02450,31.56,transfer,PHARMACY,CUST-0598,2026-07-25T20:03:21Z,SA,web,0
TXN-2026-02451,906.01,atm,EDUCATION,CUST-0083,2026-07-18T01:05:52Z,EG,atm,1
