transaction_id,decision
TXN-2026-02173,allow
TXN-2026-02174,allow
TXN-2026-02175,review
TXN-2026-02176,allow
TXN-2026-02177,allow
TXN-2026-02178,allow
TXN-2026-02179,allow
TXN-2026-02180,allow
TXN-2026-02181,review
TXN-2026-02182,allow
TXN-2026-02183,allow
TXN-2026-02184,allow
TXN-2026-02185,block
TXN-2026-02186,allow
TXN-2026-02187,allow
TXN-2026-02188,allow
TXN-2026-02189,allow
TXN-2026-02190,allow
TXN-2026-02191,allow
TXN-2026-02192,allow
TXN-2026-02193,allow
TXN-2026-02194,review
TXN-2026-02195,allow
TXN-2026-02196,allow
TXN-2026-02197,allow
TXN-2026-02198,allow
TXN-2026-02199,allow
TXN-2026-02200,allow
TXN-2026-02201,allow
TXN-2026-02202,block
TXN-2026-02203,allow
TXN-2026-02204,allow
TXN-2026-02205,allow
TXN-2026-02206,allow
TXN-2026-02207,allow
TXN-2026-02208,allow
TXN-2026-02209,allow
TXN-2026-02210,allow
TXN-2026-02211,allow
TXN-2026-02212,allow
TXN-2026-02213,allow
TXN-2026-02214,allow
TXN-2026-02215,block
TXN-2026-02216,allow
TXN-2026-02217,allow
TXN-2026-02218,allow
TXN-2026-02219,allow
TXN-2026-02220,allow
TXN-2026-02221,allow
TXN-2026-02222,allow
TXN-2026-02223,allow
TXN-2026-02224,allow
TXN-2026-02225,allow
TXN-2026-02226,review
TXN-2026-02227,allow
TXN-2026-02228,allow
TXN-2026-02229,allow
TXN-2026-02230,allow
TXN-2026-02231,allow
TXN-2026-02232,allow
TXN-2026-02233,allow
TXN-2026-02234,allow
TXN-2026-02235,allow
TXN-2026-02236,allow
TXN-2026-02237,allow
TXN-2026-02238,allow
TXN-2026-02239,allow
TXN-2026-02240,allow
TXN-2026-02241,allow
TXN-2026-02242,allow
TXN-2026-02243,allow
TXN-2026-02244,allow
TXN-2026-02245,allow
TXN-2026-02246,allow
TXN-2026-02247,allow
TXN-2026-02248,block
TXN-2026-02249,allow
TXN-2026-02250,allow
TXN-2026-02251,block
TXN-2026-02252,allow
TXN-2026-02253,allow
TXN-2026-02254,allow
TXN-2026-02255,allow
TXN-2026-02256,allow
TXN-2026-02257,allow
TXN-2026-02258,allow
TXN-2026-02259,allow
TXN-2026-02260,allow
TXN-2026-02261,allow
TXN-2026-02262,allow
TXN-2026-02263,block
TXN-2026-02264,allow
TXN-2026-02265,allow
TXN-2026-02266,allow
TXN-2026-02267,allow
TXN-2026-02268,allow
TXN-2026-02269,allow
TXN-2026-02270,allow
TXN-2026-02271,block
TXN-2026-02272,allow
TXN-2026-02273,review
TXN-2026-02274,allow
TXN-2026-02275,allow
TXN-2026-02276,allow
TXN-2026-02277,allow
TXN-2026-02278,allow
TXN-2026-02279,allow
TXN-2026-02280,allow
TXN-2026-02281,allow
TXN-2026-02282,allow
TXN-2026-02283,allow
TXN-2026-02284,review
TXN-2026-02285,allow
TXN-2026-02286,allow
TXN-2026-02287,allow
TXN-2026-02288,review
TXN-2026-02289,allow
TXN-2026-02290,allow
TXN-2026-02291,allow
TXN-2026-02292,block
TXN-2026-02293,allow
TXN-2026-02294,allow
TXN-2026-02295,allow
TXN-2026-02296,review
TXN-2026-02297,allow
TXN-2026-02298,allow
TXN-2026-02299,allow
TXN-2026-02300,allow
TXN-2026-02301,allow
TXN-2026-02302,allow
TXN-2026-02303,review
TXN-2026-02304,allow
TXN-2026-02305,allow
TXN-2026-02306,allow
TXN-2026-02307,allow
TXN-2026-02308,allow
TXN-2026-02309,allow
TXN-2026-02310,allow
TXN-2026-02311,allow
TXN-2026-02312,allow
TXN-2026-02313,allow
TXN-2026-02314,allow
TXN-2026-02315,review
TXN-2026-02316,allow
TXN-2026-02317,allow
TXN-2026-02318,block
TXN-2026-02319,allow
TXN-2026-02320,allow
TXN-2026-02321,allow
TXN-2026-02322,allow
TXN-2026-02323,allow
TXN-2026-02324,allow
TXN-2026-02325,allow
TXN-2026-02326,allow
TXN-2026-02327,allow
TXN-2026-02328,allow
TXN-2026-02329,allow
TXN-2026-02330,allow
TXN-2026-02331,block
TXN-2026-02332,allow
TXN-2026-02333,allow
TXN-2026-02334,allow
TXN-2026-02335,review
TXN-2026-02336,allow
TXN-2026-02337,block
TXN-2026-02338,allow
TXN-2026-02339,allow
TXN-2026-02340,block
TXN-2026-02341,allow
TXN-2026-02342,allow
TXN-2026-02343,allow
TXN-2026-02344,allow
TXN-2026-02345,allow
TXN-2026-02346,allow
TXN-2026-02347,allow
TXN-2026-02348,allow
TXN-2026-02349,block
TXN-2026-02350,allow
TXN-2026-02351,allow
TXN-2026-02352,allow
TXN-2026-02353,allow
TXN-2026-02354,review
TXN-2026-02355,allow
TXN-2026-02356,allow
TXN-2026-02357,allow
TXN-2026-02358,allow
TXN-2026-02359,allow
TXN-2026-02360,block
TXN-2026-02361,allow
TXN-2026-02362,allow
TXN-2026-02363,allow
TXN-2026-02364,allow
TXN-2026-02365,allow
TXN-2026-02366,allow
TXN-2026-02367,allow
TXN-2026-02368,allow
TXN-2026-02369,allow
TXN-2026-02370,allow
TXN-2026-02371,allow
TXN-2026-02372,allow
TXN-2026-02373,allow
TXN-2026-02374,allow
TXN-2026-02375,allow
TXN-2026-02376,allow
TXN-2026-02377,allow
TXN-2026-02378,allow
TXN-2026-02379,allow
TXN-2026-02380,allow
TXN-2026-02381,allow
TXN-2026-02382,allow
TXN-2026-02383,block
TXN-2026-02384,allow
TXN-2026-02385,allow
TXN-2026-02386,allow
TXN-2026-02387,allow
TXN-2026-02388,allow
TXN-2026-02389,allow
TXN-2026-02390,allow
TXN-2026-02391,allow
TXN-2026-02392,allow
TXN-2026-02393,allow
TXN-2026-02394,block
TXN-2026-02395,allow
TXN-2026-02396,allow
TXN-2026-02397,allow
TXN-2026-02398,allow
TXN-2026-02399,allow
TXN-2026-02400,allow
TXN-2026-02401,block
TXN-2026-02402,allow
TXN-2026-02403,block
TXN-2026-02404,allow
TXN-2026-02405,allow
TXN-2026-02406,review
TXN-2026-02407,allow
TXN-2026-02408,allow
TXN-2026-02409,allow
TXN-2026-02410,allow
TXN-2026-02411,allow
TXN-2026-02412,block
TXN-2026-02413,allow
TXN-2026-02414,allow
TXN-2026-02415,allow
TXN-2026-02416,allow
TXN-2026-02417,allow
TXN-2026-02418,allow
TXN-2026-02419,allow
TXN-2026-02420,allow
TXN-2026-02421,allow
TXN-2026-02422,allow
TXN-2026-02423,allow
TXN-2026-02424,allow
TXN-2026-02425,allow
TXN-2026-02426,allow
TXN-2026-02427,allow
TXN-2026-02428,allow
TXN-2026-02429,allow
TXN-2026-02430,review
TXN-2026-02431,block
TXN-2026-02432,allow
TXN-2026-02433,allow
TXN-2026-02434,allow
TXN-2026-02435,review
TXN-2026-02436,allow
TXN-2026-02437,allow
TXN-2026-02438,allow
TXN-2026-02439,allow
TXN-2026-02440,allow
TXN-2026-02441,allow
TXN-2026-02442,allow
TXN-2026-02443,allow
TXN-2026-02444,allow
TXN-2026-02445,allow
TXN-2026-02446,allow
TXN-2026-02447,allow
TXN-2026-02448,allow
TXN-2026-02449,review
TXN-2026-02450,allow
TXN-2026-02451,block
TXN-2026-02452,allow
TXN-2026-02453,allow
TXN-2026-02454,allow
TXN-2026-02455,allow
TXN-2026-02456,allow
TXN-2026-02457,allow
TXN-2026-02458,allow
TXN-2026-02459,allow
TXN-2026-02460,allow
TXN-2026-02461,block
TXN-2026-02462,allow
TXN-2026-02463,allow
TXN-2026-02464,allow
TXN-2026-02465,allow
TXN-2026-02466,allow
TXN-2026-02467,allow
TXN-2026-02468,allow
TXN-2026-02469,review
TXN-2026-02470,allow
TXN-2026-02471,allow
TXN-2026-02472,allow
TXN-2026-02473,allow
TXN-2026-02474,allow
TXN-2026-02475,allow
TXN-2026-02476,allow
TXN-2026-02477,review
TXN-2026-02478,allow
TXN-2026-02479,allow
TXN-2026-02480,allow
TXN-2026-02481,allow
TXN-2026-02482,allow
TXN-2026-02483,allow
TXN-2026-02484,allow
TXN-2026-02485,allow
TXN-2026-02486,allow
TXN-2026-02487,allow
TXN-2026-02488,allow
TXN-2026-02489,allow
TXN-2026-02490,allow
TXN-2026-02491,allow
TXN-2026-02492,allow
TXN-2026-02493,allow
TXN-2026-02494,allow
TXN-2026-02495,review
TXN-2026-02496,allow
TXN-2026-02497,allow
TXN-2026-02498,allow
TXN-2026-02499,allow
TXN-2026-02500,block
TXN-2026-02501,allow
TXN-2026-02502,allow
TXN-2026-02503,allow
TXN-2026-02504,allow
TXN-2026-02505,allow
TXN-2026-02506,allow
TXN-2026-02507,allow
TXN-2026-02508,allow
TXN-2026-02509,allow
TXN-2026-02510,allow
TXN-2026-02511,allow
TXN-2026-02512,allow
TXN-2026-02513,allow
TXN-2026-02514,review
TXN-2026-02515,allow
TXN-2026-02516,allow
TXN-2026-02517,allow
TXN-2026-02518,block
TXN-2026-02519,allow
TXN-2026-02520,allow
TXN-2026-02521,allow
TXN-2026-02522,allow
TXN-2026-02523,allow
TXN-2026-02524,allow
TXN-2026-02525,allow
TXN-2026-02526,allow
TXN-2026-02527,allow
TXN-2026-02528,allow
TXN-2026-02529,allow
TXN-2026-02530,allow
TXN-2026-02531,allow
TXN-2026-02532,allow
TXN-2026-02533,allow
TXN-2026-02534,allow
TXN-2026-02535,allow
TXN-2026-02536,allow
TXN-2026-02537,allow
TXN-2026-02538,allow
TXN-2026-02539,allow
TXN-2026-02540,allow
TXN-2026-02541,allow
TXN-2026-02542,review
TXN-2026-02543,allow
TXN-2026-02544,allow
TXN-2026-02545,allow
TXN-2026-02546,allow
TXN-2026-02547,allow
TXN-2026-02548,block
TXN-2026-02549,allow
TXN-2026-02550,allow
TXN-2026-02551,allow
TXN-2026-02552,allow
TXN-2026-02553,allow
TXN-2026-02554,allow
TXN-2026-02555,allow
TXN-2026-02556,allow
TXN-2026-02557,allow
TXN-2026-02558,review
TXN-2026-02559,allow
TXN-2026-02560,allow
TXN-2026-02561,allow
TXN-2026-02562,allow
TXN-2026-02563,allow
TXN-2026-02564,allow
TXN-2026-02565,allow
TXN-2026-02566,review
TXN-2026-02567,allow
TXN-2026-02568,block
TXN-2026-02569,allow
TXN-2026-02570,block
TXN-2026-02571,allow
TXN-2026-02572,allow
TXN-2026-02573,allow
TXN-2026-02574,allow
TXN-2026-02575,allow
TXN-2026-02576,allow
TXN-2026-02577,allow
TXN-2026-02578,allow
TXN-2026-02579,review
TXN-2026-02580,allow
TXN-2026-02581,allow
TXN-2026-02582,allow
TXN-2026-02583,allow
TXN-2026-02584,block
TXN-2026-02585,allow
TXN-2026-02586,allow
TXN-2026-02587,allow
TXN-2026-02588,block
TXN-2026-02589,allow
TXN-2026-02590,allow
TXN-2026-02591,allow
TXN-2026-02592,allow
TXN-2026-02593,allow
TXN-2026-02594,allow
TXN-2026-02595,allow
TXN-2026-02596,allow
TXN-2026-02597,allow
TXN-2026-02598,allow
TXN-2026-02599,allow
TXN-2026-02600,review
TXN-2026-02601,allow
TXN-2026-02602,allow
TXN-2026-02603,allow
TXN-2026-02604,allow
TXN-2026-02605,allow
TXN-2026-02606,allow
TXN-2026-02607,allow
TXN-2026-02608,allow
TXN-2026-02609,review
TXN-2026-02610,allow
TXN-2026-02611,allow
TXN-2026-02612,review
TXN-2026-02613,allow
TXN-2026-02614,allow
TXN-2026-02615,allow
TXN-2026-02616,allow
TXN-2026-02617,allow
TXN-2026-02618,review
TXN-2026-02619,allow
TXN-2026-02620,allow
TXN-2026-02621,allow
TXN-2026-02622,allow
TXN-2026-02623,block
TXN-2026-02624,allow
TXN-2026-02625,allow
TXN-2026-02626,allow
TXN-2026-02627,allow
TXN-2026-02628,allow
TXN-2026-02629,allow
TXN-2026-02630,allow
TXN-2026-02631,allow
TXN-2026-02632,allow
TXN-2026-02633,allow
TXN-2026-02634,review
TXN-2026-02635,allow
TXN-2026-02636,allow
TXN-2026-02637,allow
TXN-2026-02638,allow
TXN-2026-02639,allow
TXN-2026-02640,allow
TXN-2026-02641,allow
TXN-2026-02642,allow
TXN-2026-02643,allow
TXN-2026-02644,allow
TXN-2026-02645,allow
TXN-2026-02646,allow
TXN-2026-02647,allow
TXN-2026-02648,allow
TXN-2026-02649,allow
TXN-2026-02650,allow
TXN-2026-02651,allow
TXN-2026-02652,allow
TXN-2026-02653,allow
TXN-2026-02654,review
TXN-2026-02655,allow
TXN-2026-02656,allow
TXN-2026-02657,allow
TXN-2026-02658,review
TXN-2026-02659,allow
TXN-2026-02660,allow
TXN-2026-02661,allow
TXN-2026-02662,allow
TXN-2026-02663,allow
TXN-2026-02664,allow
TXN-2026-02665,allow
TXN-2026-02666,allow
TXN-2026-02667,allow
TXN-2026-02668,allow
TXN-2026-02669,allow
TXN-2026-02670,allow
TXN-2026-02671,allow
TXN-2026-02672,allow
TXN-2026-02673,allow
TXN-2026-02674,allow
TXN-2026-02675,allow
TXN-2026-02676,allow
TXN-2026-02677,allow
TXN-2026-02678,allow
TXN-2026-02679,block
TXN-2026-02680,allow
TXN-2026-02681,review
TXN-2026-02682,allow
TXN-2026-02683,allow
TXN-2026-02684,allow
TXN-2026-02685,allow
TXN-2026-02686,allow
TXN-2026-02687,allow
TXN-2026-02688,allow
TXN-2026-02689,allow
TXN-2026-02690,allow
TXN-2026-02691,allow
TXN-2026-02692,allow
TXN-2026-02693,allow
TXN-2026-02694,allow
TXN-2026-02695,allow
TXN-2026-02696,allow
TXN-2026-02697,allow
TXN-2026-02698,review
TXN-2026-02699,review
TXN-2026-02700,block
TXN-2026-02701,allow
TXN-2026-02702,review
TXN-2026-02703,allow
TXN-2026-02704,allow
TXN-2026-02705,allow
TXN-2026-02706,allow
TXN-2026-02707,allow
TXN-2026-02708,allow
TXN-2026-02709,allow
TXN-2026-02710,allow
TXN-2026-02711,allow
TXN-2026-02712,allow
TXN-2026-02713,allow
TXN-2026-02714,allow
TXN-2026-02715,allow
TXN-2026-02716,allow
TXN-2026-02717,allow
TXN-2026-02718,allow
TXN-2026-02719,allow
TXN-2026-02720,allow
TXN-2026-02721,allow
TXN-2026-02722,allow
TXN-2026-02723,allow
TXN-2026-02724,allow
TXN-2026-02725,block
TXN-2026-02726,allow
TXN-2026-02727,allow
TXN-2026-02728,block
TXN-2026-02729,allow
TXN-2026-02730,allow
TXN-2026-02731,allow
TXN-2026-02732,allow
TXN-2026-02733,allow
TXN-2026-02734,allow
TXN-2026-02735,allow
TXN-2026-02736,allow
TXN-2026-02737,allow
TXN-2026-02738,allow
TXN-2026-02739,allow
TXN-2026-02740,allow
TXN-2026-02741,allow
TXN-2026-02742,allow
TXN-2026-02743,review
TXN-2026-02744,allow
TXN-2026-02745,review
TXN-2026-02746,allow
TXN-2026-02747,allow
TXN-2026-02748,allow
TXN-2026-02749,allow
TXN-2026-02750,allow
TXN-2026-02751,allow
TXN-2026-02752,allow
TXN-2026-02753,allow
TXN-2026-02754,allow
TXN-2026-02755,allow
TXN-2026-02756,allow
TXN-2026-02757,review
TXN-2026-02758,allow
TXN-2026-02759,allow
TXN-2026-02760,allow
TXN-2026-02761,allow
TXN-2026-02762,block
TXN-2026-02763,allow
TXN-2026-02764,allow
TXN-2026-02765,allow
TXN-2026-02766,allow
TXN-2026-02767,allow
TXN-2026-02768,allow
TXN-2026-02769,allow
TXN-2026-02770,allow
TXN-2026-02771,allow
TXN-2026-02772,allow
TXN-2026-02773,review
TXN-2026-02774,allow
TXN-2026-02775,allow
TXN-2026-02776,allow
TXN-2026-02777,allow
TXN-2026-02778,block
TXN-2026-02779,allow
TXN-2026-02780,allow
TXN-2026-02781,allow
TXN-2026-02782,allow
TXN-2026-02783,block
TXN-2026-02784,allow
TXN-2026-02785,allow
TXN-2026-02786,allow
TXN-2026-02787,allow
TXN-2026-02788,allow
TXN-2026-02789,allow
TXN-2026-02790,allow
TXN-2026-02791,allow
TXN-2026-02792,allow
TXN-2026-02793,allow
TXN-2026-02794,allow
TXN-2026-02795,allow
TXN-2026-02796,allow
TXN-2026-02797,block
TXN-2026-02798,allow
TXN-2026-02799,allow
TXN-2026-02800,allow
TXN-2026-02801,allow
TXN-2026-02802,allow
TXN-2026-02803,allow
TXN-2026-02804,allow
TXN-2026-02805,review
TXN-2026-02806,allow
TXN-2026-02807,allow
TXN-2026-02808,allow
TXN-2026-02809,allow
TXN-2026-02810,allow
TXN-2026-02811,allow
TXN-2026-02812,allow
TXN-2026-02813,allow
TXN-2026-02814,allow
TXN-2026-02815,allow
TXN-2026-02816,allow
TXN-2026-02817,allow
TXN-2026-02818,allow
TXN-2026-02819,allow
TXN-2026-02820,allow
TXN-2026-02821,review
TXN-2026-02822,allow
TXN-2026-02823,allow
TXN-2026-02824,allow
TXN-2026-02825,allow
TXN-2026-02826,block
TXN-2026-02827,allow
TXN-2026-02828,allow
TXN-2026-02829,allow
TXN-2026-02830,allow
TXN-2026-02831,allow
TXN-2026-02832,allow
TXN-2026-02833,allow
TXN-2026-02834,allow
TXN-2026-02835,allow
TXN-2026-02836,allow
TXN-2026-02837,allow
TXN-2026-02838,allow
TXN-2026-02839,allow
TXN-2026-02840,review
TXN-2026-02841,allow
TXN-2026-02842,allow
TXN-2026-02843,allow
TXN-2026-02844,allow
TXN-2026-02845,allow
TXN-2026-02846,allow
TXN-2026-02847,allow
TXN-2026-02848,allow
TXN-2026-02849,allow
TXN-2026-02850,allow
TXN-2026-02851,allow
TXN-2026-02852,allow
TXN-2026-02853,allow
TXN-2026-02854,allow
TXN-2026-02855,review
TXN-2026-02856,allow
TXN-2026-02857,allow
TXN-2026-02858,allow
TXN-2026-02859,allow
TXN-2026-02860,allow
TXN-2026-02861,allow
TXN-2026-02862,allow
TXN-2026-02863,block
TXN-2026-02864,allow
TXN-2026-02865,allow
TXN-2026-02866,allow
TXN-2026-02867,allow
TXN-2026-02868,allow
TXN-2026-02869,allow
TXN-2026-02870,allow
TXN-2026-02871,allow
TXN-2026-02872,allow
TXN-2026-02873,allow
TXN-2026-02874,allow
TXN-2026-02875,allow
TXN-2026-02876,allow
TXN-2026-02877,allow
TXN-2026-02878,allow
TXN-2026-02879,allow
TXN-2026-02880,allow
TXN-2026-02881,allow
TXN-2026-02882,allow
TXN-2026-02883,allow
TXN-2026-02884,allow
TXN-2026-02885,allow
TXN-2026-02886,allow
TXN-2026-02887,block
TXN-2026-02888,review
TXN-2026-02889,allow
TXN-2026-02890,allow
TXN-2026-02891,allow
TXN-2026-02892,allow
TXN-2026-02893,allow
TXN-2026-02894,allow
TXN-2026-02895,allow
TXN-2026-02896,allow
TXN-2026-02897,allow
TXN-2026-02898,allow
TXN-2026-02899,allow
TXN-2026-02900,allow
TXN-2026-02901,allow
TXN-2026-02902,allow
TXN-2026-02903,allow
TXN-2026-02904,allow
TXN-2026-02905,allow
TXN-2026-02906,allow
TXN-2026-02907,allow
TXN-2026-02908,allow
TXN-2026-02909,allow
TXN-2026-02910,allow
TXN-2026-02911,allow
TXN-2026-02912,allow
TXN-2026-02913,allow
TXN-2026-02914,allow
TXN-2026-02915,allow
TXN-2026-02916,allow
TXN-2026-02917,allow
TXN-2026-02918,allow
TXN-2026-02919,allow
TXN-2026-02920,allow
TXN-2026-02921,allow
TXN-2026-02922,review
TXN-2026-02923,block
TXN-2026-02924,allow
TXN-2026-02925,allow
TXN-2026-02926,allow
TXN-2026-02927,allow
TXN-2026-02928,allow
TXN-2026-02929,allow
TXN-2026-02930,allow
TXN-2026-02931,allow
TXN-2026-02932,block
TXN-2026-02933,allow
TXN-2026-02934,allow
TXN-2026-02935,allow
TXN-2026-02936,allow
TXN-2026-02937,allow
TXN-2026-02938,allow
TXN-2026-02939,review
TXN-2026-02940,allow
TXN-2026-02941,allow
TXN-2026-02942,allow
TXN-2026-02943,allow
TXN-2026-02944,allow
TXN-2026-02945,allow
TXN-2026-02946,allow
TXN-2026-02947,allow
TXN-2026-02948,review
TXN-2026-02949,block
TXN-2026-02950,allow
TXN-2026-02951,allow
TXN-2026-02952,allow
TXN-2026-02953,allow
TXN-2026-02954,allow
TXN-2026-02955,allow
TXN-2026-02956,allow
TXN-2026-02957,allow
TXN-2026-02958,allow
TXN-2026-02959,block
TXN-2026-02960,allow
TXN-2026-02961,allow
TXN-2026-02962,block
TXN-2026-02963,allow
TXN-2026-02964,allow
TXN-2026-02965,allow
TXN-2026-02966,allow
TXN-2026-02967,allow
TXN-2026-02968,allow
TXN-2026-02969,allow
TXN-2026-02970,allow
TXN-2026-02971,allow
TXN-2026-02972,allow
TXN-2026-02973,allow
TXN-2026-02974,allow
TXN-2026-02975,allow
TXN-2026-02976,review
TXN-2026-02977,block
TXN-2026-02978,allow
TXN-2026-02979,allow
TXN-2026-02980,allow
TXN-2026-02981,allow
TXN-2026-02982,allow
TXN-2026-02983,allow
TXN-2026-02984,allow
TXN-2026-02985,allow
TXN-2026-02986,allow
TXN-2026-02987,allow
TXN-2026-02988,allow
TXN-2026-02989,allow
TXN-2026-02990,block
TXN-2026-02991,allow
TXN-2026-02992,allow
TXN-2026-02993,allow
TXN-2026-02994,allow
TXN-2026-02995,allow
TXN-2026-02996,allow
TXN-2026-02997,allow
TXN-2026-02998,allow
TXN-2026-02999,allow
TXN-2026-03000,allow
TXN-2026-03001,allow
TXN-2026-03002,allow
TXN-2026-03003,allow
TXN-2026-03004,allow
TXN-2026-03005,allow
TXN-2026-03006,allow
TXN-2026-03007,allow
TXN-2026-03008,allow
TXN-2026-03009,block
TXN-2026-03010,allow
TXN-2026-03011,allow
TXN-2026-03012,allow
TXN-2026-03013,allow
TXN-2026-03014,allow
TXN-2026-03015,allow
TXN-2026-03016,review
TXN-2026-03017,block
TXN-2026-03018,allow
TXN-2026-03019,allow
TXN-2026-03020,allow
TXN-2026-03021,allow
TXN-2026-03022,allow
TXN-2026-03023,review
TXN-2026-03024,allow
TXN-2026-03025,allow
TXN-2026-03026,allow
TXN-2026-03027,allow
TXN-2026-03028,allow
TXN-2026-03029,allow
TXN-2026-03030,allow
TXN-2026-03031,allow
TXN-2026-03032,allow
TXN-2026-03033,block
TXN-2026-03034,allow
TXN-2026-03035,allow
TXN-2026-03036,allow
TXN-2026-03037,allow
TXN-2026-03038,allow
TXN-2026-03039,allow
TXN-2026-03040,allow
TXN-2026-03041,allow
TXN-2026-03042,allow
TXN-2026-03043,allow
TXN-2026-03044,allow
TXN-2026-03045,allow
TXN-2026-03046,allow
TXN-2026-03047,allow
TXN-2026-03048,allow
TXN-2026-03049,allow
TXN-2026-03050,allow
TXN-2026-03051,allow
TXN-2026-03052,allow
TXN-2026-03053,allow
TXN-2026-03054,review
TXN-2026-03055,block
TXN-2026-03056,allow
TXN-2026-03057,review
TXN-2026-03058,allow
TXN-2026-03059,allow
TXN-2026-03060,allow
TXN-2026-03061,allow
TXN-2026-03062,allow
TXN-2026-03063,allow
TXN-2026-03064,allow
TXN-2026-03065,allow
TXN-2026-03066,allow
TXN-2026-03067,allow
TXN-2026-03068,allow
TXN-2026-03069,allow
TXN-2026-03070,allow
TXN-2026-03071,allow
TXN-2026-03072,allow
TXN-2026-03073,allow
TXN-2026-03074,allow
TXN-2026-03075,allow
TXN-2026-03076,allow
TXN-2026-03077,allow
TXN-2026-03078,allow
TXN-2026-03079,allow
TXN-2026-03080,allow
TXN-2026-03081,allow
TXN-2026-03082,allow
TXN-2026-03083,allow
TXN-2026-03084,allow
TXN-2026-03085,allow
TXN-2026-03086,allow
TXN-2026-03087,allow
TXN-2026-03088,allow
TXN-2026-03089,allow
TXN-2026-03090,allow
TXN-2026-03091,allow
TXN-2026-03092,allow
TXN-2026-03093,allow
TXN-2026-03094,allow
TXN-2026-03095,allow
TXN-2026-03096,allow
TXN-2026-03097,allow
TXN-2026-03098,allow
TXN-2026-03099,allow
TXN-2026-03100,allow
TXN-2026-03101,allow
TXN-2026-03102,allow
TXN-2026-03103,block
TXN-2026-03104,allow
TXN-2026-03105,allow
TXN-2026-03106,allow
TXN-2026-03107,allow
TXN-2026-03108,allow
TXN-2026-03109,allow
TXN-2026-03110,allow
TXN-2026-03111,allow
TXN-2026-03112,allow
TXN-2026-03113,allow
TXN-2026-03114,allow
TXN-2026-03115,allow
TXN-2026-03116,allow
TXN-2026-03117,allow
TXN-2026-03118,allow
TXN-2026-03119,review
TXN-2026-03120,allow
TXN-2026-03121,allow
TXN-2026-03122,block
TXN-2026-03123,allow
TXN-2026-03124,allow
TXN-2026-03125,allow
TXN-2026-03126,allow
TXN-2026-03127,review
TXN-2026-03128,allow
TXN-2026-03129,allow
TXN-2026-03130,allow
TXN-2026-03131,allow
TXN-2026-03132,allow
TXN-2026-03133,review
TXN-2026-03134,allow
TXN-2026-03135,allow
TXN-2026-03136,allow
TXN-2026-03137,allow
TXN-2026-03138,allow
TXN-2026-03139,allow
TXN-2026-03140,allow
TXN-2026-03141,allow
TXN-2026-03142,allow
TXN-2026-03143,allow
TXN-2026-03144,allow
TXN-2026-03145,allow
TXN-2026-03146,block
TXN-2026-03147,allow
TXN-2026-03148,allow
TXN-2026-03149,allow
TXN-2026-03150,allow
TXN-2026-03151,block
TXN-2026-03152,allow
TXN-2026-03153,allow
TXN-2026-03154,allow
TXN-2026-03155,allow
TXN-2026-03156,allow
TXN-2026-03157,allow
TXN-2026-03158,allow
TXN-2026-03159,allow
TXN-2026-03160,allow
TXN-2026-03161,allow
TXN-2026-03162,allow
TXN-2026-03163,allow
TXN-2026-03164,review
TXN-2026-03165,allow
TXN-2026-03166,allow
TXN-2026-03167,allow
TXN-2026-03168,allow
TXN-2026-03169,allow
TXN-2026-03170,allow
TXN-2026-03171,block
TXN-2026-03172,allow
TXN-2026-03173,review
TXN-2026-03174,allow
TXN-2026-03175,allow
TXN-2026-03176,allow
TXN-2026-03177,block
TXN-2026-03178,allow
TXN-2026-03179,allow
TXN-2026-03180,allow
TXN-2026-03181,allow
TXN-2026-03182,allow
TXN-2026-03183,allow
TXN-2026-03184,allow
TXN-2026-03185,allow
TXN-2026-03186,allow
TXN-2026-03187,allow
TXN-2026-03188,allow
TXN-2026-03189,allow
TXN-2026-03190,allow
TXN-2026-03191,allow
TXN-2026-03192,allow
TXN-2026-03193,allow
TXN-2026-03194,allow
TXN-2026-03195,allow
TXN-2026-03196,review
TXN-2026-03197,allow
TXN-2026-03198,allow
TXN-2026-03199,allow
TXN-2026-03200,allow
TXN-2026-03201,allow
TXN-2026-03202,allow
TXN-2026-03203,allow
TXN-2026-03204,allow
TXN-2026-03205,allow
TXN-2026-03206,allow
TXN-2026-03207,allow
TXN-2026-03208,allow
TXN-2026-03209,block
TXN-2026-03210,allow
TXN-2026-03211,allow
TXN-2026-03212,block
TXN-2026-03213,allow
TXN-2026-03214,allow
TXN-2026-03215,allow
TXN-2026-03216,allow
TXN-2026-03217,allow
TXN-2026-03218,allow
TXN-2026-03219,allow
TXN-2026-03220,allow
TXN-2026-03221,allow
TXN-2026-03222,allow
TXN-2026-03223,review
TXN-2026-03224,allow
TXN-2026-03225,block
TXN-2026-03226,allow
TXN-2026-03227,allow
TXN-2026-03228,allow
TXN-2026-03229,allow
TXN-2026-03230,allow
TXN-2026-03231,allow
TXN-2026-03232,allow
TXN-2026-03233,allow
TXN-2026-03234,allow
TXN-2026-03235,allow
TXN-2026-03236,allow
TXN-2026-03237,allow
TXN-2026-03238,allow
TXN-2026-03239,allow
TXN-2026-03240,allow
TXN-2026-03241,block
TXN-2026-03242,allow
TXN-2026-03243,allow
TXN-2026-03244,allow
TXN-2026-03245,allow
TXN-2026-03246,allow
TXN-2026-03247,review
TXN-2026-03248,allow
TXN-2026-03249,allow
TXN-2026-03250,allow
TXN-2026-03251,allow
TXN-2026-03252,allow
TXN-2026-03253,allow
TXN-2026-03254,allow
TXN-2026-03255,allow
TXN-2026-03256,allow
TXN-2026-03257,allow
